ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
cpu228:memory, ReadInFlight, , Accumulator, 20067092000, 19, 2885331, 2885331, 2885331, 1, 1
cpu228:memory, ReadPending, , Accumulator, 20067092000, 19, 2885331, 2885331, 2885331, 1, 1
cpu228:memory, ReadBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, WriteInFlight, , Accumulator, 20067092000, 19, 787906, 787906, 787906, 1, 1
cpu228:memory, WritePending, , Accumulator, 20067092000, 19, 787906, 787906, 787906, 1, 1
cpu228:memory, WriteBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, FlushInFlight, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, FlushPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, ReadLockInFlight, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, ReadLockPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, ReadLockBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, WriteUnlockInFlight, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, WriteUnlockPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, WriteUnlockBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, LoadLinkInFlight, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, LoadLinkPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, StoreCondInFlight, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, StoreCondPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, CustomInFlight, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, CustomPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, CustomBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, FencePending, , Accumulator, 20067092000, 19, 221, 221, 221, 1, 1
cpu228:memory, AMOAddBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOAddPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOXorBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOXorPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOAndBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOAndPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOOrBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOOrPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOMinBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOMinPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOMaxBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOMaxPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOMinuBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOMinuPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOMaxuBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOMaxuPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOSwapBytes, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228:memory, AMOSwapPending, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
cpu228, TotalCycles, core_0, Accumulator, 20067092000, 19, 40134184, 1610752725345856, 1, 40134184, 40134184
cpu228, CyclesWithIssue, core_0, Accumulator, 20067092000, 19, 10229779, 104648378388841, 1, 10229779, 10229779
cpu228, FloatsRead, core_0, Accumulator, 20067092000, 19, 0, 0, 1, 0, 0
cpu228, FloatsWritten, core_0, Accumulator, 20067092000, 19, 0, 0, 1, 0, 0
cpu228, DoublesRead, core_0, Accumulator, 20067092000, 19, 0, 0, 1, 0, 0
cpu228, DoublesWritten, core_0, Accumulator, 20067092000, 19, 0, 0, 1, 0, 0
cpu228, BytesRead, core_0, Accumulator, 20067092000, 19, 15739732, 247739163431824, 1, 15739732, 15739732
cpu228, BytesWritten, core_0, Accumulator, 20067092000, 19, 4228595, 17881015674025, 1, 4228595, 4228595
cpu228, FloatsExec, core_0, Accumulator, 20067092000, 19, 0, 0, 1, 0, 0
cpu228, TLBHitsPerCore, core_0, Accumulator, 20067092000, 19, 3672717, 13488850162089, 1, 3672717, 3672717
cpu228, TLBMissesPerCore, core_0, Accumulator, 20067092000, 19, 520, 270400, 1, 520, 520
l1cache228, default_stat, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_GetS_I, , Accumulator, 20067092000, 19, 7, 7, 7, 1, 1
l1cache228, stateEvent_GetS_S, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_GetS_M, , Accumulator, 20067092000, 19, 2360835, 2360835, 2360835, 1, 1
l1cache228, stateEvent_GetX_I, , Accumulator, 20067092000, 19, 444, 444, 444, 1, 1
l1cache228, stateEvent_GetX_S, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_GetX_M, , Accumulator, 20067092000, 19, 787462, 787462, 787462, 1, 1
l1cache228, stateEvent_GetSX_I, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_GetSX_S, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_GetSX_M, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_GetSResp_IS, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_GetXResp_IS, , Accumulator, 20067092000, 19, 7, 7, 7, 1, 1
l1cache228, stateEvent_GetXResp_IM, , Accumulator, 20067092000, 19, 444, 444, 444, 1, 1
l1cache228, stateEvent_GetXResp_SM, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Inv_I, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Inv_S, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Inv_IS, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Inv_IM, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Inv_SM, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Inv_SB, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Inv_IB, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_FetchInvX_I, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_FetchInvX_M, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_FetchInvX_IS, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_FetchInvX_IM, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_FetchInvX_SB, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_FetchInvX_IB, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Fetch_I, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Fetch_S, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Fetch_IS, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Fetch_IM, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Fetch_SM, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
l1cache228, stateEvent_Fetch_IB, , Accumulator, 20067092000, 19, 0, 0, 0, 0, 0
